person_age,person_income,person_emp_length,person_home_ownership,loan_intent,loan_amnt,loan_int_rate,credit_score,loan_status
60,44660,6,own,education,14317,17.41,544,0
40,148029,14,mortgage,home_improvement,17762,6.4,632,0
53,126196,19,mortgage,education,4465,9.14,824,0
32,106064,10,own,personal,26622,11.71,593,0
35,134440,0,own,medical,7800,12.37,572,1
61,21168,4,mortgage,business,36539,18.52,678,0
59,65124,12,own,home_improvement,37651,15.58,325,0
22,55897,13,mortgage,personal,3600,12.64,843,1
49,35032,8,own,business,6518,14.01,390,0
61,72797,16,own,home_improvement,20627,5.26,775,0
30,55294,14,own,debt_consolidation,30369,20.41,487,0
22,63827,6,rent,home_improvement,32445,5.82,494,0
31,23516,11,own,medical,17689,21.59,833,1
33,39751,5,rent,medical,16923,15.82,384,0
30,50373,15,mortgage,education,39469,15.56,376,1
34,142026,4,mortgage,home_improvement,31403,19.09,629,0
38,50270,8,own,debt_consolidation,1958,22.19,682,0
29,30386,13,rent,medical,4538,23.85,732,0
59,121859,7,mortgage,education,24404,15.87,676,0
48,84817,13,rent,debt_consolidation,10983,8.01,640,0
23,85184,11,rent,debt_consolidation,36371,22.57,476,0
40,134316,9,mortgage,debt_consolidation,25642,5.81,725,0
26,99693,19,rent,personal,14467,21.15,723,0
47,57879,19,rent,medical,1205,18.61,473,0
22,125056,12,mortgage,personal,28409,23.09,705,0
49,69597,18,own,personal,13442,22.95,381,0
58,59132,14,own,medical,27290,6.06,320,0
23,23626,7,rent,home_improvement,27108,17.19,697,0
36,105936,9,own,business,6691,7.49,629,0
50,122179,2,mortgage,education,39909,6.57,524,1
60,123801,2,mortgage,business,20504,13.97,701,0
22,101515,4,mortgage,business,31162,6.95,737,0
37,97065,15,rent,business,39798,19.56,571,0
61,75390,16,mortgage,business,22551,24.38,579,0
32,36645,5,rent,medical,14383,16.39,522,0
55,111960,19,rent,business,17496,9.7,808,0
63,74144,19,mortgage,education,10088,21.86,641,0
21,33382,15,mortgage,home_improvement,28444,22.06,341,0
35,24025,1,rent,medical,25734,19.66,475,1
46,63226,19,mortgage,business,35571,17.3,544,1
57,99380,14,own,debt_consolidation,27415,22.36,552,0
41,142971,17,rent,medical,16389,8.27,573,0
51,138910,0,rent,home_improvement,28744,23.63,633,1
45,89711,18,mortgage,business,19682,23.94,310,1
43,116055,11,mortgage,personal,35310,22.44,451,0
44,146189,7,rent,medical,8259,10.01,488,0
58,94710,5,rent,debt_consolidation,13546,22.16,510,0
48,23443,11,rent,medical,3154,14.95,396,0
41,41395,6,mortgage,personal,9766,16.9,638,0
63,30725,17,rent,medical,12230,21.81,346,0
38,53461,13,own,debt_consolidation,18765,5.59,356,0
56,147000,7,own,home_improvement,6902,12.26,374,0
55,61115,19,mortgage,debt_consolidation,2222,21.31,553,1
29,130084,13,rent,home_improvement,28050,21.28,469,0
58,116887,4,rent,debt_consolidation,35269,21.97,445,0
50,103732,8,own,education,10050,8.38,332,0
64,132145,7,rent,medical,4574,19.12,814,0
54,99790,1,mortgage,medical,37497,7.93,556,1
52,99557,15,mortgage,personal,12157,20.7,425,0
23,131672,12,mortgage,education,20575,9.9,412,1
23,91260,6,rent,personal,18945,19.76,641,0
48,48690,15,rent,medical,15962,14.1,347,0
64,21407,6,own,personal,36290,24.73,663,0
35,93568,13,own,home_improvement,36159,16.6,697,0
61,78560,13,mortgage,education,25852,17.65,494,0
43,67340,11,rent,debt_consolidation,31684,12.36,620,0
60,37794,0,rent,home_improvement,12796,19.69,437,1
31,39881,0,mortgage,business,25450,14.9,654,1
52,106292,11,mortgage,debt_consolidation,35846,5.36,369,0
56,125698,19,own,personal,18504,17.17,782,0
53,114952,14,own,medical,31041,21.61,358,1
44,69703,3,mortgage,home_improvement,11715,9.74,688,0
59,64354,6,rent,education,22803,9.42,650,0
54,111288,15,own,debt_consolidation,4370,17.18,638,0
48,98462,2,mortgage,business,2908,21.36,735,0
57,139020,6,rent,home_improvement,38075,9.99,749,0
27,119301,5,mortgage,medical,22134,23.65,676,0
24,138764,15,rent,education,4587,23.55,690,0
57,34390,7,own,education,31023,9.01,780,0
21,124403,5,rent,debt_consolidation,3413,10.28,413,0
21,107475,9,rent,home_improvement,26038,19.01,471,0
40,47307,15,mortgage,home_improvement,23555,24.03,317,1
39,116364,10,rent,education,11952,19.2,534,1
49,114049,12,own,personal,4457,13.9,609,0
30,138740,5,mortgage,education,9464,8.38,580,0
38,139991,0,mortgage,medical,2150,14.22,495,1
48,44502,18,mortgage,home_improvement,33264,17.14,414,1
55,115599,11,mortgage,debt_consolidation,33786,11.62,696,1
63,42486,5,mortgage,home_improvement,10808,15.21,717,0
51,131813,17,mortgage,education,39345,7.6,583,0
47,58258,12,mortgage,medical,5081,14.04,627,0
31,77716,6,own,personal,9933,6.82,640,0
58,117228,12,own,home_improvement,3671,5.98,520,0
25,123920,7,mortgage,education,32217,22.14,308,1
28,101494,16,rent,business,20008,9.1,381,0
54,120552,8,mortgage,education,22883,16.5,593,0
32,102768,19,mortgage,education,34282,7.98,674,0
58,30748,12,mortgage,medical,33974,10.25,833,0
21,82785,1,rent,education,34715,12.23,714,0
51,96050,3,own,education,16380,7.87,398,0
24,42738,1,rent,education,19212,5.92,681,0
25,94231,3,rent,home_improvement,29174,22.54,803,0
50,93606,17,rent,education,7861,5.24,746,0
44,113301,4,rent,medical,7094,6.23,643,0
23,61662,18,mortgage,business,25363,21.1,724,0
31,138313,9,own,home_improvement,23310,10.64,605,0
24,116297,17,rent,business,6943,19.46,447,0
46,102234,9,own,education,15569,7.92,753,0
47,35123,4,mortgage,personal,9793,9.75,332,1
63,120680,16,mortgage,business,39207,16.46,800,0
47,45616,12,own,medical,26287,24.77,618,0
62,122682,16,mortgage,personal,34971,6.47,492,0
26,31182,8,own,medical,32369,13.01,479,0
35,110369,11,rent,personal,24023,5.86,817,0
50,118878,13,mortgage,education,24897,8.98,690,0
62,82013,13,mortgage,personal,24010,23.15,820,0
57,51331,7,own,business,36899,6.93,656,0
57,66098,4,mortgage,personal,21114,22.14,763,0
62,46128,18,rent,medical,20050,8.56,398,0
57,51556,13,mortgage,education,22125,22.24,447,0
55,147398,8,mortgage,medical,29558,15.76,615,0
43,107505,6,mortgage,education,21396,22.56,481,0
26,41876,7,own,business,28125,8.03,846,0
24,28949,13,rent,debt_consolidation,23580,20.24,602,0
38,71962,13,rent,home_improvement,39973,18.61,303,1
29,110054,10,mortgage,business,24574,15.86,406,0
49,143984,13,mortgage,business,25619,21.21,374,1
33,91206,7,own,home_improvement,14869,17.97,339,0
37,44099,2,rent,medical,1658,22.54,418,0
52,124871,17,mortgage,business,13122,12.62,372,0
42,32716,2,rent,education,14335,16.8,503,0
24,72611,12,mortgage,personal,22677,22.41,395,0
25,58885,11,mortgage,business,29223,9.3,578,1
57,73144,14,own,home_improvement,30814,14.71,442,0
61,85220,17,rent,business,19075,24.21,414,0
33,27837,4,rent,medical,12258,14.47,775,0
54,69355,6,mortgage,medical,31527,10.06,432,1
42,67299,10,mortgage,medical,11139,12.02,467,0
43,39159,10,own,education,20514,22.7,544,1
23,145212,14,mortgage,business,21917,24.1,576,1
62,136680,9,rent,medical,30097,24.0,558,0
54,136931,14,own,debt_consolidation,18788,18.98,345,0
52,126802,12,rent,personal,26061,15.19,645,0
41,136375,13,own,medical,10947,8.65,536,0
64,122413,16,rent,education,16544,7.46,352,0
41,71012,12,mortgage,personal,21014,6.2,447,0
64,79305,9,rent,personal,15795,5.35,832,0
31,107096,0,rent,home_improvement,33632,22.56,389,1
59,37106,0,own,medical,20352,21.18,532,1
24,78123,14,rent,medical,24653,16.36,350,0
21,131825,15,mortgage,business,2579,24.97,693,0
48,28720,11,own,education,32758,24.06,513,0
44,57661,5,own,debt_consolidation,39760,18.1,750,0
55,135031,5,rent,business,33818,14.29,638,0
33,113898,11,own,debt_consolidation,7452,8.04,650,0
54,113794,14,mortgage,home_improvement,38921,15.31,584,0
31,107318,3,rent,debt_consolidation,16340,8.15,544,1
56,126704,3,mortgage,education,3787,12.97,849,0
37,41120,1,rent,home_improvement,16839,23.85,525,0
55,39790,11,rent,medical,3155,11.84,740,0
38,78655,6,own,debt_consolidation,8019,8.06,773,0
60,79643,19,own,education,21614,16.65,743,0
42,113448,8,own,education,27190,17.05,711,0
44,67374,8,rent,medical,11928,8.88,545,1
39,62907,7,own,education,9598,8.93,799,0
57,70071,13,mortgage,home_improvement,21581,24.79,849,0
59,140507,0,own,home_improvement,14919,9.87,416,0
41,54812,11,mortgage,business,39180,21.76,663,0
28,69570,1,own,personal,5499,14.41,503,0
48,70901,12,rent,medical,38677,13.7,650,0
25,80186,3,own,education,26602,10.9,618,0
37,142066,19,mortgage,debt_consolidation,30692,20.48,658,0
57,148364,17,mortgage,business,22760,22.61,816,0
56,70251,18,own,home_improvement,3920,10.22,788,0
39,85171,15,mortgage,medical,25085,6.9,406,1
47,56160,13,rent,medical,23925,7.74,471,0
54,39156,7,own,home_improvement,6615,20.86,818,0
31,96208,11,mortgage,personal,38083,13.72,827,1
32,99980,8,own,medical,3783,7.64,619,0
41,92320,5,own,education,10605,11.81,336,0
31,37929,17,own,debt_consolidation,20192,15.28,798,0
59,86606,1,own,debt_consolidation,4331,22.04,564,0
48,108442,7,own,home_improvement,32856,17.83,701,0
25,120154,13,rent,medical,3846,8.52,517,0
37,82559,5,own,debt_consolidation,34697,8.17,629,0
40,74205,9,rent,medical,38586,13.25,485,1
61,130694,7,own,home_improvement,36030,6.5,680,0
32,88475,16,mortgage,personal,13775,20.11,508,0
26,84341,11,own,debt_consolidation,8549,13.03,587,1
37,115377,16,own,education,23437,11.86,387,0
39,62863,12,mortgage,business,24958,15.18,435,0
46,101837,18,rent,home_improvement,25243,19.18,457,0
64,85439,11,rent,business,29984,16.39,454,0
64,27194,15,rent,personal,37942,21.05,762,0
52,91387,4,rent,education,38538,17.59,519,0
26,141361,15,mortgage,business,6833,20.76,758,0
56,101914,5,rent,education,24386,18.94,466,0
58,86214,10,rent,debt_consolidation,35813,8.86,621,0
31,116176,16,rent,medical,34805,6.05,811,0
53,119292,13,rent,home_improvement,7242,23.07,386,0
44,49777,5,rent,education,29704,23.91,844,0
43,145355,10,own,debt_consolidation,25832,19.54,574,0
35,46183,11,own,personal,13321,19.48,440,0
47,47445,12,rent,education,39930,10.4,652,0
31,87038,3,mortgage,personal,33407,15.85,304,1
37,136477,6,mortgage,home_improvement,5073,24.84,681,0
34,107201,1,own,debt_consolidation,18667,22.12,633,0
47,36198,5,mortgage,personal,17035,11.09,774,0
38,41411,5,own,medical,7732,11.02,329,0
48,70577,17,rent,business,4487,14.67,646,0
24,35867,19,rent,personal,35952,13.09,792,0
27,82501,7,mortgage,personal,30425,12.42,794,1
55,34266,7,mortgage,debt_consolidation,20571,17.54,687,1
29,59422,7,mortgage,debt_consolidation,30075,5.23,552,1
28,55208,7,rent,education,6495,20.27,329,1
37,128538,0,rent,business,19681,19.8,641,0
37,141544,1,mortgage,personal,15781,21.61,586,0
53,51213,11,mortgage,personal,9469,21.83,696,0
52,27367,14,mortgage,debt_consolidation,17202,16.33,808,0
28,144158,3,mortgage,medical,20928,20.6,543,0
39,99026,2,own,debt_consolidation,11985,14.85,520,1
58,55362,13,mortgage,medical,17775,24.03,455,0
23,139377,7,mortgage,business,1968,8.81,682,0
25,71588,12,own,debt_consolidation,11382,23.31,619,0
33,58285,18,own,business,6151,10.17,672,0
51,146683,4,own,home_improvement,27804,7.05,830,0
36,145085,12,own,personal,33259,13.78,514,0
52,94755,19,mortgage,business,21748,17.3,666,0
42,91846,0,rent,medical,20691,9.62,413,0
49,56307,15,rent,home_improvement,33020,16.12,499,0
42,115167,1,rent,medical,28256,21.16,324,0
63,100280,6,rent,education,7125,10.14,420,0
23,39867,5,rent,education,5370,16.61,302,0
30,76523,4,rent,personal,5838,11.79,744,0
62,104161,3,own,home_improvement,4134,15.6,553,1
41,26378,1,own,home_improvement,12556,18.34,319,0
36,104685,9,rent,education,34822,12.01,503,0
32,127669,4,mortgage,personal,28977,24.89,656,0
22,96958,17,mortgage,business,21113,16.28,427,0
61,47926,9,rent,education,31566,21.49,657,1
44,123215,14,mortgage,home_improvement,3669,19.5,591,1
55,118707,8,own,medical,17081,22.06,473,0
50,33180,10,own,home_improvement,13938,8.48,654,0
50,112837,16,mortgage,personal,6717,9.45,336,0
55,138070,8,rent,home_improvement,13282,14.75,609,1
39,56931,15,own,debt_consolidation,15201,22.05,383,0
28,44014,5,mortgage,home_improvement,17289,8.95,809,0
46,134775,10,mortgage,debt_consolidation,25406,24.42,743,0
60,116472,16,own,education,32286,7.55,719,0
27,99872,3,own,business,13873,8.5,504,0
50,78502,14,rent,debt_consolidation,17512,8.34,787,0
27,107736,0,mortgage,home_improvement,29927,16.72,387,0
23,25470,19,rent,business,24461,23.35,551,0
21,116395,0,own,business,21710,10.1,330,0
56,34953,8,mortgage,home_improvement,20952,16.06,720,0
45,124580,11,own,home_improvement,14448,8.52,360,0
57,58507,3,own,personal,16198,17.62,525,0
21,138961,12,own,education,8622,7.46,634,0
35,112969,6,rent,debt_consolidation,3402,14.83,410,0
57,111493,7,own,medical,37324,18.1,790,0
33,26523,12,rent,debt_consolidation,29467,16.58,571,1
60,106923,10,own,home_improvement,35961,7.8,333,0
28,77190,8,own,medical,21739,8.23,511,0
25,67761,15,mortgage,medical,19518,18.43,599,0
29,51169,9,own,debt_consolidation,27547,21.18,672,0
21,65641,10,mortgage,debt_consolidation,29936,23.16,424,0
56,42990,11,mortgage,debt_consolidation,21287,21.27,402,0
55,49661,13,rent,debt_consolidation,26476,24.48,419,1
22,33419,18,mortgage,education,13875,13.17,846,0
60,34457,11,mortgage,personal,11686,11.62,630,0
43,87600,17,own,personal,18536,5.56,608,0
29,123619,16,own,debt_consolidation,35062,14.0,711,0
54,96102,2,rent,personal,26041,18.03,698,0
34,53085,0,mortgage,debt_consolidation,32653,21.31,605,1
24,117064,18,mortgage,debt_consolidation,22673,10.35,462,0
50,70654,3,rent,debt_consolidation,11367,15.27,364,0
51,26130,15,own,business,20629,18.24,515,1
58,125723,11,mortgage,education,24100,16.03,325,0
31,22042,12,rent,home_improvement,7654,10.48,343,0
55,90134,16,own,personal,26063,20.93,389,1
28,62982,7,rent,personal,20322,8.47,432,1
23,118422,12,rent,education,20010,23.1,460,0
34,85185,19,mortgage,education,13693,24.05,679,0
33,53477,4,own,debt_consolidation,10241,12.31,560,0
52,134161,17,mortgage,debt_consolidation,30778,12.52,682,0
54,72709,14,mortgage,business,37843,19.87,668,0
39,48716,11,own,business,13651,14.13,410,0
58,98137,16,own,home_improvement,26966,5.57,376,0
36,56018,14,own,personal,10275,23.4,508,0
22,28061,1,mortgage,education,2658,13.62,312,1
60,28609,5,own,home_improvement,29963,9.07,847,0
37,55371,16,own,personal,7932,16.11,324,0
54,130350,15,own,home_improvement,15248,9.38,845,0
62,103021,16,rent,home_improvement,25437,9.12,439,0
36,40805,19,own,debt_consolidation,19201,15.91,574,0
58,27857,8,mortgage,home_improvement,25355,12.82,669,0
22,31620,4,rent,debt_consolidation,15999,16.46,521,1
22,28177,0,mortgage,personal,7376,24.94,336,0
46,50111,5,rent,business,4476,22.18,428,0
33,140770,13,own,personal,5366,5.15,615,0
51,108578,16,rent,debt_consolidation,26733,6.01,622,0
54,104181,18,mortgage,business,13458,17.2,732,0
59,109941,0,rent,medical,33795,17.53,517,0
23,147049,0,own,business,21615,22.56,547,0
28,31826,12,own,home_improvement,12164,17.58,410,0
43,33890,13,mortgage,personal,4024,9.55,446,0
34,102428,5,rent,home_improvement,30559,14.37,643,0
47,137067,5,mortgage,business,2264,21.18,808,0
49,146044,0,mortgage,medical,10047,23.46,804,0
59,78031,13,mortgage,home_improvement,7587,9.74,433,0
59,139440,2,own,medical,7577,15.79,763,1
21,132134,9,rent,education,18635,8.18,490,0
37,95020,18,own,medical,4870,14.94,462,0
61,25495,18,own,personal,35094,6.8,755,0
50,48481,18,own,business,10217,23.83,360,0
33,31267,3,rent,debt_consolidation,18602,17.76,304,1
41,137897,19,own,debt_consolidation,1605,22.08,336,1
39,125702,18,own,home_improvement,23343,24.97,759,0
39,26743,9,own,business,14003,8.65,516,1
45,74800,1,rent,education,33089,18.88,438,1
42,123475,3,rent,home_improvement,18661,22.74,398,0
51,68773,5,mortgage,medical,17782,16.52,563,0
37,77042,6,own,debt_consolidation,31029,17.79,523,1
43,69476,15,own,medical,14487,13.15,310,1
52,147967,6,rent,debt_consolidation,23065,18.5,626,1
30,112105,17,rent,debt_consolidation,11844,12.91,649,0
30,48552,19,own,debt_consolidation,20323,14.53,678,0
56,85242,18,mortgage,business,26397,7.06,530,0
28,65772,8,mortgage,personal,18328,5.16,440,0
40,63730,19,own,business,39733,6.1,348,1
52,48948,9,mortgage,medical,30715,8.85,750,0
34,96311,12,mortgage,business,18580,14.13,790,0
48,89093,17,own,home_improvement,1823,5.42,504,1
44,89123,15,mortgage,education,27472,8.12,708,0
35,36535,16,rent,home_improvement,8084,20.63,706,0
42,86490,12,own,business,13455,20.24,350,0
50,66562,11,rent,medical,11607,20.79,474,0
24,139042,9,own,education,17919,23.43,560,1
33,145251,0,rent,home_improvement,20394,7.38,779,0
43,109080,7,mortgage,education,11819,8.26,522,0
28,147844,17,rent,medical,12969,11.67,568,0
38,78535,1,rent,debt_consolidation,18333,23.3,617,0
32,118991,15,rent,medical,12700,20.51,684,0
51,61269,11,rent,personal,32792,11.48,518,1
34,100674,8,rent,education,34311,6.75,353,0
54,62462,2,own,medical,37668,17.33,499,0
38,23127,3,rent,debt_consolidation,12945,10.14,638,1
54,43147,1,rent,debt_consolidation,37992,15.62,604,0
31,65528,7,own,medical,36634,23.84,544,1
61,97095,9,own,home_improvement,19630,16.45,507,0
32,133100,15,mortgage,medical,25944,23.48,810,0
35,88931,10,rent,debt_consolidation,24360,12.86,558,0
51,110925,17,rent,medical,13813,17.67,679,0
49,86381,13,mortgage,personal,5601,22.88,462,0
46,119468,7,rent,home_improvement,13930,16.76,640,0
38,131258,14,mortgage,medical,5333,17.3,829,0
52,83749,16,own,debt_consolidation,6399,19.33,333,0
42,58672,17,rent,medical,18839,22.64,622,0
58,33731,5,rent,medical,21195,6.76,480,0
37,144647,13,own,education,28848,11.74,646,1
43,74512,2,rent,medical,24693,12.95,491,0
44,118658,6,own,personal,37450,23.19,545,0
28,71024,14,own,debt_consolidation,2854,24.12,544,1
61,136712,15,mortgage,business,32558,7.41,432,0
26,121121,15,own,education,3985,7.38,496,0
25,23832,7,mortgage,business,20278,23.7,646,0
64,52332,6,own,medical,34326,10.92,348,0
49,32467,5,mortgage,home_improvement,20280,9.84,363,0
48,61025,1,mortgage,personal,35022,5.71,403,0
31,33107,12,mortgage,personal,16667,10.51,512,0
21,148347,11,mortgage,personal,19065,18.87,816,0
63,97994,14,rent,education,22655,13.52,418,1
39,114202,8,own,medical,11006,15.34,541,1
29,63481,1,own,personal,7283,23.35,579,0
47,22581,16,own,medical,4325,7.29,723,0
54,95118,4,own,home_improvement,31783,6.42,662,0
64,144010,10,mortgage,medical,4143,22.04,605,0
24,71638,18,rent,business,36805,20.5,785,1
56,143714,6,own,medical,13417,10.27,613,0
38,28418,1,own,medical,32300,11.48,812,1
35,113627,15,own,debt_consolidation,27526,11.21,466,0
33,49113,11,mortgage,business,29896,17.96,693,0
39,104363,14,own,education,38443,6.22,362,1
26,143607,0,own,medical,28606,14.79,571,1
32,83044,12,rent,personal,8551,7.68,336,0
57,99955,5,mortgage,debt_consolidation,36436,21.39,315,1
37,81030,12,rent,medical,3246,12.61,642,0
43,31814,17,own,debt_consolidation,8649,15.55,645,0
46,119340,2,mortgage,education,1888,5.59,838,0
49,30024,0,own,debt_consolidation,30424,6.17,532,1
53,83288,14,own,personal,12075,18.5,715,0
47,129236,12,mortgage,medical,23699,20.34,566,0
45,77836,4,rent,personal,10950,19.2,625,0
30,27435,12,mortgage,home_improvement,6413,19.74,742,0
43,87084,4,mortgage,debt_consolidation,4569,7.09,375,0
41,144023,18,rent,debt_consolidation,2242,18.87,546,0
41,90601,17,mortgage,debt_consolidation,38097,8.63,612,1
63,108416,9,rent,business,31085,6.96,642,1
33,140871,7,rent,education,11487,20.14,481,1
57,138645,14,mortgage,business,19309,22.79,698,0
